UF;Ano;Idade;Mulheres;Filhos tidos no ultimo ano
Mato Grosso do Sul;2012;20 a 24 anos;111414;11538
Mato Grosso do Sul;2012;25 a 29 anos;111039;10140
Mato Grosso do Sul;2012;30 a 34 anos;106942;7078
Mato Grosso do Sul;2012;35 a 39 anos;96918;3048
Mato Grosso do Sul;2012;40 a 44 anos;89002;686
Mato Grosso do Sul;2012;45 a 49 anos;83175;40
Mato Grosso do Sul;2012;50 a 54 anos;71577;10
Mato Grosso do Sul;2012;55 a 59 anos;57270;0
Mato Grosso do Sul;2013;10 a 14 anos;103907;531,0126797
Mato Grosso do Sul;2013;15 a 19 anos;112496;8623,205908
Mato Grosso do Sul;2013;20 a 24 anos;112335;11369,27148
Mato Grosso do Sul;2013;25 a 29 anos;110695;10106,24132
Mato Grosso do Sul;2013;30 a 34 anos;108880;7335,175152
Mato Grosso do Sul;2013;35 a 39 anos;98946;3131,074765
Mato Grosso do Sul;2013;40 a 44 anos;90198;731,0174555
Mato Grosso do Sul;2013;45 a 49 anos;84165;44,00105067
Mato Grosso do Sul;2013;50 a 54 anos;74375;6,000143273
Mato Grosso do Sul;2013;55 a 59 anos;59553;1,000023879
Mato Grosso do Sul;2014;10 a 14 anos;102428;554
Mato Grosso do Sul;2014;15 a 19 anos;111605;8949
Mato Grosso do Sul;2014;20 a 24 anos;113050;11383
Mato Grosso do Sul;2014;25 a 29 anos;110484;10472
Mato Grosso do Sul;2014;30 a 34 anos;110413;7909
Mato Grosso do Sul;2014;35 a 39 anos;101056;3547
Mato Grosso do Sul;2014;40 a 44 anos;91536;728
Mato Grosso do Sul;2014;45 a 49 anos;85084;42
Mato Grosso do Sul;2014;50 a 54 anos;76896;4
Mato Grosso do Sul;2014;55 a 59 anos;61938;0
Mato Grosso do Sul;2015;10 a 14 anos;101416;512
Mato Grosso do Sul;2015;15 a 19 anos;110382;8275
Mato Grosso do Sul;2015;20 a 24 anos;113339;11836
Mato Grosso do Sul;2015;25 a 29 anos;110669;10529
Mato Grosso do Sul;2015;30 a 34 anos;111411;7925
Mato Grosso do Sul;2015;35 a 39 anos;103192;3753
Mato Grosso do Sul;2015;40 a 44 anos;93032;792
Mato Grosso do Sul;2015;45 a 49 anos;86088;42
Mato Grosso do Sul;2015;50 a 54 anos;78982;1
Mato Grosso do Sul;2015;55 a 59 anos;64470;0
Mato Grosso do Sul;2016;10 a 14 anos;100980;463
Mato Grosso do Sul;2016;15 a 19 anos;108362;7582
Mato Grosso do Sul;2016;20 a 24 anos;113314;11500
Mato Grosso do Sul;2016;25 a 29 anos;111159;10013
Mato Grosso do Sul;2016;30 a 34 anos;111899;7768
Mato Grosso do Sul;2016;35 a 39 anos;105319;3777
Mato Grosso do Sul;2016;40 a 44 anos;94711;844
Mato Grosso do Sul;2016;45 a 49 anos;87146;50
Mato Grosso do Sul;2016;50 a 54 anos;80670;9
Mato Grosso do Sul;2016;55 a 59 anos;67122;3
Mato Grosso do Sul;2017;10 a 14 anos;100317;475
Mato Grosso do Sul;2017;15 a 19 anos;105822;7385
Mato Grosso do Sul;2017;20 a 24 anos;113043;11882
Mato Grosso do Sul;2017;25 a 29 anos;111961;10823
Mato Grosso do Sul;2017;30 a 34 anos;111836;8354
Mato Grosso do Sul;2017;35 a 39 anos;107421;4403
Mato Grosso do Sul;2017;40 a 44 anos;96584;887
Mato Grosso do Sul;2017;45 a 49 anos;88256;52
Mato Grosso do Sul;2017;50 a 54 anos;81945;4
Mato Grosso do Sul;2017;55 a 59 anos;69909;0
Mato Grosso do Sul;2018;10 a 14 anos;99778;389
Mato Grosso do Sul;2018;15 a 19 anos;103748;7019
Mato Grosso do Sul;2018;20 a 24 anos;112486;11420
Mato Grosso do Sul;2018;25 a 29 anos;112876;10504
Mato Grosso do Sul;2018;30 a 34 anos;111485;8548
Mato Grosso do Sul;2018;35 a 39 anos;109351;4830
Mato Grosso do Sul;2018;40 a 44 anos;98606;1008
Mato Grosso do Sul;2018;45 a 49 anos;89458;44
Mato Grosso do Sul;2018;50 a 54 anos;82943;5
Mato Grosso do Sul;2018;55 a 59 anos;72670;0
Mato Grosso do Sul;2019;10 a 14 anos;99569;373
Mato Grosso do Sul;2019;15 a 19 anos;102280;6658
Mato Grosso do Sul;2019;20 a 24 anos;111598;11108
Mato Grosso do Sul;2019;25 a 29 anos;113584;10587
Mato Grosso do Sul;2019;30 a 34 anos;111268;8441
Mato Grosso do Sul;2019;35 a 39 anos;110872;4863
Mato Grosso do Sul;2019;40 a 44 anos;100713;1143
Mato Grosso do Sul;2019;45 a 49 anos;90798;63
Mato Grosso do Sul;2019;50 a 54 anos;83874;4
Mato Grosso do Sul;2019;55 a 59 anos;75157;1
Mato Grosso;2011;10 a 14 anos;137273;546
Mato Grosso;2011;15 a 19 anos;141619;10349
Mato Grosso;2011;20 a 24 anos;142487;14950
Mato Grosso;2011;25 a 29 anos;142762;13299
Mato Grosso;2011;30 a 34 anos;135838;8142
Mato Grosso;2011;35 a 39 anos;120814;3211
Mato Grosso;2011;40 a 44 anos;108007;625
Mato Grosso;2011;45 a 49 anos;93565;43
Mato Grosso;2011;50 a 54 anos;75919;3
Mato Grosso;2011;55 a 59 anos;58110;0
Mato Grosso;2012;10 a 14 anos;134886;569
Mato Grosso;2012;15 a 19 anos;141283;10562
Mato Grosso;2012;20 a 24 anos;142707;14624
Mato Grosso;2012;25 a 29 anos;143324;13012
Mato Grosso;2012;30 a 34 anos;137917;8292
Mato Grosso;2012;35 a 39 anos;123965;3340
Mato Grosso;2012;40 a 44 anos;110154;685
Mato Grosso;2012;45 a 49 anos;96464;33
Mato Grosso;2012;50 a 54 anos;79258;6
Mato Grosso;2012;55 a 59 anos;61120;0
Mato Grosso;2013;10 a 14 anos;132848;615
Mato Grosso;2013;15 a 19 anos;140819;10675
Mato Grosso;2013;20 a 24 anos;142864;14903
Mato Grosso;2013;25 a 29 anos;143610;13352
Mato Grosso;2013;30 a 34 anos;139714;9002
Mato Grosso;2013;35 a 39 anos;127215;3635
Mato Grosso;2013;40 a 44 anos;112253;719
Mato Grosso;2013;45 a 49 anos;99240;30
Mato Grosso;2013;50 a 54 anos;82572;7
Mato Grosso;2013;55 a 59 anos;64223;1
Mato Grosso;2014;10 a 14 anos;131678;661,0234464
Mato Grosso;2014;15 a 19 anos;140107;10883,38603
Mato Grosso;2014;20 a 24 anos;142878;15756,55888
Mato Grosso;2014;25 a 29 anos;143811;14227,50465
Mato Grosso;2014;30 a 34 anos;141240;9926,352086
Mato Grosso;2014;35 a 39 anos;130266;4065,14419
Mato Grosso;2014;40 a 44 anos;114537;819,0290508
Mato Grosso;2014;45 a 49 anos;101873;41,00145431
Mato Grosso;2014;50 a 54 anos;85797;2,000070942
Mato Grosso;2014;55 a 59 anos;67399;4,000141884
Mato Grosso;2015;10 a 14 anos;131818;552
Mato Grosso;2015;15 a 19 anos;139083;10561
Mato Grosso;2015;20 a 24 anos;142700;15520
Mato Grosso;2015;25 a 29 anos;144044;14425
Mato Grosso;2015;30 a 34 anos;142515;10138
Mato Grosso;2015;35 a 39 anos;132928;4505
Mato Grosso;2015;40 a 44 anos;117130;857
Mato Grosso;2015;45 a 49 anos;104364;52
Mato Grosso;2015;50 a 54 anos;88895;5
Mato Grosso;2015;55 a 59 anos;70626;0
Mato Grosso;2016;10 a 14 anos;132799;539
Mato Grosso;2016;15 a 19 anos;137171;9490
Mato Grosso;2016;20 a 24 anos;142399;14978
Mato Grosso;2016;25 a 29 anos;144268;13325
Mato Grosso;2016;30 a 34 anos;143471;9613
Mato Grosso;2016;35 a 39 anos;135275;4436
Mato Grosso;2016;40 a 44 anos;119991;916
Mato Grosso;2016;45 a 49 anos;106703;41
Mato Grosso;2016;50 a 54 anos;91877;7
Mato Grosso;2016;55 a 59 anos;73889;1
Mato Grosso;2017;10 a 14 anos;133105;517
Mato Grosso;2017;15 a 19 anos;134792;9442
Mato Grosso;2017;20 a 24 anos;142052;15847
Mato Grosso;2017;25 a 29 anos;144466;14522
Mato Grosso;2017;30 a 34 anos;144023;10716
Mato Grosso;2017;35 a 39 anos;137358;5031
Mato Grosso;2017;40 a 44 anos;123134;1059
Mato Grosso;2017;45 a 49 anos;108848;59
Mato Grosso;2017;50 a 54 anos;94752;6
Mato Grosso;2017;55 a 59 anos;77173;3
Mato Grosso;2018;10 a 14 anos;132952;486
Mato Grosso;2018;15 a 19 anos;132764;9081
Mato Grosso;2018;20 a 24 anos;141580;15819
Mato Grosso;2018;25 a 29 anos;144598;14695
Mato Grosso;2018;30 a 34 anos;144303;11473
Mato Grosso;2018;35 a 39 anos;139158;5823
Mato Grosso;2018;40 a 44 anos;126375;1105
Mato Grosso;2018;45 a 49 anos;110946;60
Mato Grosso;2018;50 a 54 anos;97505;3
Mato Grosso;2018;55 a 59 anos;80432;2
Mato Grosso;2019;10 a 14 anos;132685;496,0084286
Mato Grosso;2019;15 a 19 anos;131599;8948,152055
Mato Grosso;2019;20 a 24 anos;140859;15534,26397
Mato Grosso;2019;25 a 29 anos;144588;14839,25216
Mato Grosso;2019;30 a 34 anos;144496;11508,19556
Mato Grosso;2019;35 a 39 anos;140692;6058,102945
Mato Grosso;2019;40 a 44 anos;129418;1390,023621
Mato Grosso;2019;45 a 49 anos;113227;68,00115554
Mato Grosso;2019;50 a 54 anos;100120;5,000084966
Mato Grosso;2019;55 a 59 anos;83603;1,000016993
Goiás;2011;10 a 14 anos;261037;634,3582887
Goiás;2011;15 a 19 anos;269701;13602,68286
Goiás;2011;20 a 24 anos;279723;22110,48811
Goiás;2011;25 a 29 anos;285655;20858,78114
Goiás;2011;30 a 34 anos;278364;13808,79928
Goiás;2011;35 a 39 anos;250441;5673,204254
Goiás;2011;40 a 44 anos;227340;1148,648763
Goiás;2011;45 a 49 anos;199250;58,0327772
Goiás;2011;50 a 54 anos;165617;7,003955869
Goiás;2011;55 a 59 anos;132545;1,000565124
Goiás;2012;10 a 14 anos;257717;673,0747381
Goiás;2012;15 a 19 anos;271334;14066,56195
Goiás;2012;20 a 24 anos;280413;22107,45481
Goiás;2012;25 a 29 anos;287965;21640,40295
Goiás;2012;30 a 34 anos;282740;15190,68677
Goiás;2012;35 a 39 anos;257608;6148,682749
Goiás;2012;40 a 44 anos;231829;1159,128709
Goiás;2012;45 a 49 anos;205600;60,00666313
Goiás;2012;50 a 54 anos;172209;5,000555261
Goiás;2012;55 a 59 anos;138315;0
Goiás;2013;10 a 14 anos;254331;670,0977508
Goiás;2013;15 a 19 anos;272887;14389,09902
Goiás;2013;20 a 24 anos;280760;22142,23001
Goiás;2013;25 a 29 anos;289911;21560,14509
Goiás;2013;30 a 34 anos;286411;15675,28664
Goiás;2013;35 a 39 anos;265074;6474,944535
Goiás;2013;40 a 44 anos;236160;1281,186894
Goiás;2013;45 a 49 anos;211755;60,0087538
Goiás;2013;50 a 54 anos;178836;9,00131307
Goiás;2013;55 a 59 anos;144182;0
Goiás;2014;10 a 14 anos;250823;717,0166138
Goiás;2014;15 a 19 anos;273492;14757,34194
Goiás;2014;20 a 24 anos;281165;22552,52256
Goiás;2014;25 a 29 anos;291569;22724,52654
Goiás;2014;30 a 34 anos;289638;16804,38937
Goiás;2014;35 a 39 anos;272043;7202,166879
Goiás;2014;40 a 44 anos;240938;1473,034131
Goiás;2014;45 a 49 anos;217555;68,00157564
Goiás;2014;50 a 54 anos;185400;9,000208541
Goiás;2014;55 a 59 anos;150207;7,000162198
Goiás;2015;10 a 14 anos;247912;638,0946156
Goiás;2015;15 a 19 anos;272635;14316,12277
Goiás;2015;20 a 24 anos;281840;22804,38139
Goiás;2015;25 a 29 anos;293022;23237,44561
Goiás;2015;30 a 34 anos;292599;17091,5343
Goiás;2015;35 a 39 anos;278005;7887,169496
Goiás;2015;40 a 44 anos;246495;1605,238022
Goiás;2015;45 a 49 anos;222933;78,01156742
Goiás;2015;50 a 54 anos;191835;11,0016313
Goiás;2015;55 a 59 anos;156406;3,000444901
Goiás;2016;10 a 14 anos;247012;618,007392
Goiás;2016;15 a 19 anos;269201;13296,15904
Goiás;2016;20 a 24 anos;282805;22264,2663
Goiás;2016;25 a 29 anos;294098;21522,25743
Goiás;2016;30 a 34 anos;295184;16332,19535
Goiás;2016;35 a 39 anos;283107;7891,094385
Goiás;2016;40 a 44 anos;252768;1586,01897
Goiás;2016;45 a 49 anos;227880;85,0010167
Goiás;2016;50 a 54 anos;198156;7,000083728
Goiás;2016;55 a 59 anos;162737;2,000023922
Goiás;2017;10 a 14 anos;244949;487,0170951
Goiás;2017;15 a 19 anos;265759;12173,42731
Goiás;2017;20 a 24 anos;284230;22380,7856
Goiás;2017;25 a 29 anos;294559;22119,77644
Goiás;2017;30 a 34 anos;297338;17660,61992
Goiás;2017;35 a 39 anos;287380;8671,304377
Goiás;2017;40 a 44 anos;259838;1870,065642
Goiás;2017;45 a 49 anos;232298;89,00312416
Goiás;2017;50 a 54 anos;204392;10,00035103
Goiás;2017;55 a 59 anos;169164;2,000070206
Goiás;2018;10 a 14 anos;243220;483,0278843
Goiás;2018;15 a 19 anos;262247;11531,6657
Goiás;2018;20 a 24 anos;285573;22302,28747
Goiás;2018;25 a 29 anos;294682;22103,27598
Goiás;2018;30 a 34 anos;299128;18249,05348
Goiás;2018;35 a 39 anos;290959;9764,563689
Goiás;2018;40 a 44 anos;267201;2056,118696
Goiás;2018;45 a 49 anos;236562;103,0059463
Goiás;2018;50 a 54 anos;210437;15,00086597
Goiás;2018;55 a 59 anos;175632;3,000173194
Goiás;2019;10 a 14 anos;242508;430,0051406
Goiás;2019;15 a 19 anos;258617;10696,12787
Goiás;2019;20 a 24 anos;285968;21258,25414
Goiás;2019;25 a 29 anos;294862;21489,2569
Goiás;2019;30 a 34 anos;300628;17731,21197
Goiás;2019;35 a 39 anos;294094;9646,115317
Goiás;2019;40 a 44 anos;274078;2260,027018
Goiás;2019;45 a 49 anos;241266;125,0014944
Goiás;2019;50 a 54 anos;216137;9,000107594
Goiás;2019;55 a 59 anos;182036;2,00002391
Distrito Federal;2011;10 a 14 anos;110589;374
Distrito Federal;2011;15 a 19 anos;113989;8382
Distrito Federal;2011;20 a 24 anos;125568;13579
Distrito Federal;2011;25 a 29 anos;141997;14346
Distrito Federal;2011;30 a 34 anos;139543;11792
Distrito Federal;2011;35 a 39 anos;118453;5851
Distrito Federal;2011;40 a 44 anos;102845;1456
Distrito Federal;2011;45 a 49 anos;88778;77
Distrito Federal;2011;50 a 54 anos;71204;4
Distrito Federal;2011;55 a 59 anos;55790;0
Distrito Federal;2012;10 a 14 anos;111074;379
Distrito Federal;2012;15 a 19 anos;114835;8528
Distrito Federal;2012;20 a 24 anos;124378;13315
Distrito Federal;2012;25 a 29 anos;140285;13837
Distrito Federal;2012;30 a 34 anos;142448;12410
Distrito Federal;2012;35 a 39 anos;123376;6245
Distrito Federal;2012;40 a 44 anos;105287;1504
Distrito Federal;2012;45 a 49 anos;91736;114
Distrito Federal;2012;50 a 54 anos;74577;5
Distrito Federal;2012;55 a 59 anos;58351;2
Distrito Federal;2013;10 a 14 anos;111192;386,0067022
Distrito Federal;2013;15 a 19 anos;115804;8656,150296
Distrito Federal;2013;20 a 24 anos;123563;13424,23308
Distrito Federal;2013;25 a 29 anos;137992;13856,24058
Distrito Federal;2013;30 a 34 anos;144590;12867,22341
Distrito Federal;2013;35 a 39 anos;128542;6604,114667
Distrito Federal;2013;40 a 44 anos;107831;1665,02891
Distrito Federal;2013;45 a 49 anos;94557;128,0022225
Distrito Federal;2013;50 a 54 anos;78055;5,000086816
Distrito Federal;2013;55 a 59 anos;60967;2,000034726
Distrito Federal;2014;10 a 14 anos;111026;381
Distrito Federal;2014;15 a 19 anos;116661;8729
Distrito Federal;2014;20 a 24 anos;123178;13605
Distrito Federal;2014;25 a 29 anos;135701;14109
Distrito Federal;2014;30 a 34 anos;145786;13099
Distrito Federal;2014;35 a 39 anos;133378;7191
Distrito Federal;2014;40 a 44 anos;110854;1697
Distrito Federal;2014;45 a 49 anos;97276;95
Distrito Federal;2014;50 a 54 anos;81468;3
Distrito Federal;2014;55 a 59 anos;63724;0
Distrito Federal;2015;10 a 14 anos;110890;347
Distrito Federal;2015;15 a 19 anos;117243;8259
Distrito Federal;2015;20 a 24 anos;123253;13508
Distrito Federal;2015;25 a 29 anos;133803;14064
Distrito Federal;2015;30 a 34 anos;145956;13819
Distrito Federal;2015;35 a 39 anos;137504;7730
Distrito Federal;2015;40 a 44 anos;114549;1802
Distrito Federal;2015;45 a 49 anos;99930;123
Distrito Federal;2015;50 a 54 anos;84713;7
Distrito Federal;2015;55 a 59 anos;66666;0
Distrito Federal;2016;10 a 14 anos;110071;295
Distrito Federal;2016;15 a 19 anos;118197;7533
Distrito Federal;2016;20 a 24 anos;123683;12811
Distrito Federal;2016;25 a 29 anos;132224;12985
Distrito Federal;2016;30 a 34 anos;145164;12740
Distrito Federal;2016;35 a 39 anos;140982;7503
Distrito Federal;2016;40 a 44 anos;118845;1901
Distrito Federal;2016;45 a 49 anos;102507;118
Distrito Federal;2016;50 a 54 anos;87801;10
Distrito Federal;2016;55 a 59 anos;69793;2
Distrito Federal;2017;10 a 14 anos;108705;249
Distrito Federal;2017;15 a 19 anos;118563;7135
Distrito Federal;2017;20 a 24 anos;124380;12873
Distrito Federal;2017;25 a 29 anos;130936;13381
Distrito Federal;2017;30 a 34 anos;143413;12917
Distrito Federal;2017;35 a 39 anos;143862;8367
Distrito Federal;2017;40 a 44 anos;123744;2075
Distrito Federal;2017;45 a 49 anos;104942;151
Distrito Federal;2017;50 a 54 anos;90743;13
Distrito Federal;2017;55 a 59 anos;73128;0
Distrito Federal;2018;10 a 14 anos;106746;262
Distrito Federal;2018;15 a 19 anos;118559;6818
Distrito Federal;2018;20 a 24 anos;125194;12555
Distrito Federal;2018;25 a 29 anos;130027;13052
Distrito Federal;2018;30 a 34 anos;141082;13074
Distrito Federal;2018;35 a 39 anos;145982;8935
Distrito Federal;2018;40 a 44 anos;128882;2243
Distrito Federal;2018;45 a 49 anos;107477;160
Distrito Federal;2018;50 a 54 anos;93551;8
Distrito Federal;2018;55 a 59 anos;76569;0
Distrito Federal;2019;10 a 14 anos;104377;261,0047055
Distrito Federal;2019;15 a 19 anos;118277;6360,114663
Distrito Federal;2019;20 a 24 anos;125900;12272,22125
Distrito Federal;2019;25 a 29 anos;129540;12538,22604
Distrito Federal;2019;30 a 34 anos;138751;12520,22572
Distrito Federal;2019;35 a 39 anos;147158;8845,159464
Distrito Federal;2019;40 a 44 anos;133694;2492,044928
Distrito Federal;2019;45 a 49 anos;110488;163,0029387
Distrito Federal;2019;50 a 54 anos;96255;12,00021634
Distrito Federal;2019;55 a 59 anos;79946;3,000054086
